,No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Index,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,ROA,Target Price,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range,Perf YTD,Dividend,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend %,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR,Employees,Current Ratio,Sales Q/Q,Oper. Margin,RSI (14),Volatility,Optionable,Debt/Eq,EPS Q/Q,Profit Margin,Rel Volume,Prev Close,Shortable,LT Debt/Eq,Earnings,Payout,Avg Volume,Recom,SMA20,SMA50,SMA200
"0,1,A,""Agilent Technologies, Inc."",Healthcare,Diagnostics & Research,USA,44.89B,36.74,144.68,-0.34%,""2,198,417"",S&P 500,3.94,0.20%,302.00M,-0.32%,27.08,10.37%,-19.27%,301.14M,-6.24%,1.21B,2.62,1.18,90.70%,1.42%,-5.60%,6.32B,7.10,71.00%,0.22%,2.66,-1.97%,17.90,8.08,11.70%,175.32,14.63%,5.08,28.50,14.00%,24.30%,112.47 - 179.57,-9.38%,0.84,42.31,22.90%,14.70%,-19.43%,1.01,0.58%,1.70,8.50%,53.90%,28.64%,3.77,17000,2.20,11.90%,21.30%,36.66,2.49% 2.41%,Yes,0.51,102.30%,19.10%,1.37,145.17,Yes,0.51,Nov 22 AMC,19.10%,1.61M,-,-5.35%,-6.62%,-4.35%"
"1921,1922,TPR,""Tapestry, Inc."",Consumer Cyclical,Luxury Goods,USA,11.12B,13.20,38.37,-2.19%,""3,114,791"",S&P 500,2.91,0.30%,278.20M,-2.47%,9.79,11.53%,-5.53%,274.58M,-8.12%,826.10M,1.50,1.17,91.00%,1.70%,-2.12%,6.05B,1.84,211.60%,-0.12%,1.38,1.48%,11.32,3.39,10.20%,55.62,14.13%,5.71,6.72,8.80%,26.90%,30.24 - 49.67,-5.49%,1.00,10.47,9.60%,16.70%,-22.74%,1.48,2.61%,1.40,5.00%,71.50%,26.88%,1.38,12100,1.90,26.30%,17.50%,39.10,3.84% 3.06%,Yes,0.51,57.90%,13.70%,0.92,39.23,Yes,0.38,Nov 11 BMO,8.40%,3.37M,2.20,-4.88%,-8.76%,-9.02%"
"1922,1923,TPX,""Tempur Sealy International, Inc."",Consumer Cyclical,""Furnishings, Fixtures & Appliances"",USA,8.51B,14.68,42.09,-3.79%,""2,328,473"",-,2.87,1.10%,195.80M,-6.13%,11.12,15.96%,-13.87%,188.81M,-10.81%,595.30M,0.44,0.96,97.70%,4.59%,-5.65%,4.63B,1.84,90.70%,-0.16%,4.85,11.00%,1.85,22.75,16.30%,55.56,46.60%,2.49,16.90,33.20%,149.70%,25.88 - 50.51,-10.50%,0.36,14.50,44.90%,22.70%,-16.67%,1.78,0.86%,0.90,3.10%,44.10%,62.64%,1.41,9000,1.30,20.00%,17.90%,32.72,3.19% 2.75%,Yes,6.45,55.20%,12.80%,1.30,43.75,Yes,6.31,Oct 28 BMO,7.80%,1.79M,2.10,-8.77%,-6.86%,-1.23%"
"1923,1924,TR,""Tootsie Roll Industries, Inc."",Consumer Defensive,Confectioners,USA,2.20B,39.23,34.95,-1.13%,""72,068"",-,0.89,35.50%,67.24M,-3.88%,-,-,-1.26%,36.65M,-9.74%,60.20M,4.36,-,32.00%,5.54%,11.09%,531.70M,4.14,-7.90%,0.11%,10.14,2.34%,11.25,3.11,6.10%,-,18.77%,1.84,19.02,9.00%,7.90%,28.64 - 57.26,-3.53%,0.36,75.37,-0.90%,5.30%,-38.96%,-0.04,1.03%,2.20,-2.70%,35.10%,22.03%,0.97,2000,2.90,16.70%,11.00%,42.23,2.16% 2.64%,Yes,0.01,2.00%,11.30%,0.36,35.35,Yes,0.01,-,40.10%,200.06K,-,-4.32%,0.13%,5.58%"
"1924,1925,TREX,""Trex Company, Inc."",Industrials,Building Products & Equipment,USA,13.00B,54.57,106.95,-3.41%,""1,617,827"",-,1.96,0.60%,115.34M,-8.54%,41.49,21.89%,-7.26%,114.60M,-20.90%,227.00M,3.48,0.53,96.60%,5.42%,14.53%,1.12B,11.59,22.50%,0.03%,7.87,11.76%,6.25,17.11,25.80%,127.69,17.33%,0.44,240.72,15.70%,35.60%,81.76 - 140.98,-20.80%,-,144.11,31.80%,29.70%,-24.14%,1.39,-,2.20,14.80%,38.80%,30.81%,5.18,1555,2.60,45.10%,27.00%,25.60,5.68% 4.01%,Yes,0.00,73.50%,20.20%,2.05,110.73,Yes,0.00,Nov 08 AMC,0.00%,790.33K,2.50,-15.83%,-17.34%,-1.99%"
"1925,1926,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,USA,13.15B,49.01,57.78,1.17%,""1,778,819"",-,1.18,0.70%,228.80M,3.34%,20.47,43.66%,-4.87%,225.66M,13.47%,318.60M,8.60,0.67,88.60%,1.37%,3.72%,14.08B,0.93,-405.10%,0.05%,2.38,44.31%,9.55,6.05,2.00%,66.71,92.41%,1.00,57.51,5.70%,13.70%,26.65 - 58.18,10.60%,0.40,6.66,-54.00%,-9.70%,-0.69%,2.82,0.69%,0.60,4.40%,22.50%,116.81%,1.50,2372,0.70,110.90%,8.50%,67.89,2.98% 2.66%,Yes,3.11,267.70%,2.30%,1.37,57.11,Yes,2.94,Nov 04 BMO,28.70%,1.30M,1.70,9.00%,7.98%,25.80%"
"1926,1927,TRI,Thomson Reuters Corporation,Industrials,Consulting Services,Canada,53.44B,8.44,109.61,-1.09%,""303,851"",-,12.99,55.00%,494.62M,-2.71%,44.67,24.13%,0.00%,160.25M,-6.89%,6.45B,0.54,0.45,38.10%,0.92%,-5.88%,6.25B,8.54,212.80%,-1.63%,3.55,8.89%,28.47,3.85,28.80%,119.62,36.18%,3.27,33.52,15.67%,47.30%,78.04 - 123.60,-8.37%,1.62,74.95,9.10%,13.30%,-11.32%,0.48,1.48%,1.00,-11.90%,94.70%,40.45%,1.96,24000,1.00,5.80%,31.00%,30.73,1.91% 1.66%,Yes,0.29,-202.00%,-,0.73,110.82,Yes,0.28,Nov 02 BMO,12.30%,413.50K,2.90,-4.99%,-7.29%,1.24%"
"1927,1928,TRIP,""TripAdvisor, Inc."",Consumer Cyclical,Travel Services,USA,3.97B,-,28.96,0.70%,""1,810,235"",-,-1.07,0.80%,138.00M,2.59%,22.52,740.00%,-1.04%,100.40M,16.45%,-146.00M,-,0.10,78.20%,11.81%,-23.51%,777.00M,5.11,-320.50%,0.54%,4.34,-15.49%,5.75,5.04,-8.60%,36.73,-13.37%,4.97,5.82,-,-23.60%,23.52 - 64.95,6.24%,-,-,-28.10%,-16.00%,-55.41%,1.38,-,2.60,-16.50%,91.40%,23.13%,1.18,2738,2.60,100.70%,-25.10%,57.49,4.49% 4.28%,Yes,0.00,101.80%,-24.60%,0.66,28.76,Yes,1.13,Nov 08 AMC,-,2.73M,2.90,5.51%,2.86%,-21.29%"
"1928,1929,TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,USA,19.75B,34.59,75.92,-0.03%,""1,391,837"",S&P 500,2.19,0.20%,251.80M,-4.07%,25.62,11.06%,-48.39%,249.98M,-12.92%,557.70M,3.46,0.63,94.60%,0.84%,-10.61%,3.56B,5.54,-24.00%,0.31%,1.95,-3.54%,15.42,4.92,8.10%,97.44,9.30%,1.97,38.49,10.00%,14.90%,65.37 - 96.49,-12.93%,-,26.68,27.00%,8.10%,-21.32%,1.54,-,1.10,6.60%,55.90%,16.14%,2.66,11402,1.40,13.80%,15.60%,28.89,3.79% 2.98%,Yes,0.34,45.40%,15.70%,1.29,75.94,Yes,0.33,Nov 03 AMC,0.00%,1.08M,2.10,-9.54%,-11.21%,-9.90%"
"1929,1930,TRMK,Trustmark Corporation,Financial,Banks - Regional,USA,2.20B,12.96,35.25,1.15%,""133,919"",-,2.72,10.33%,62.52M,0.60%,17.98,-18.40%,-0.03%,56.00M,10.23%,172.40M,1.85,0.49,67.40%,2.78%,6.69%,458.10M,4.79,8.20%,-0.07%,6.27,19.57%,28.29,1.25,1.00%,33.38,15.38%,34.93,1.01,7.00%,9.80%,27.23 - 36.31,8.60%,0.92,8.55,8.00%,20.10%,-2.92%,0.92,2.61%,-,2.60%,-,29.45%,0.89,2797,-,-9.40%,99.40%,69.68,2.28% 2.59%,Yes,0.11,-60.50%,37.60%,0.54,34.85,Yes,0.11,Jan 25 AMC,33.70%,247.86K,3.00,6.12%,7.17%,9.35%"
"1930,1931,TRN,""Trinity Industries, Inc."",Industrials,Railroads,USA,3.01B,-,30.85,0.69%,""680,843"",-,-0.71,0.82%,97.70M,-1.03%,24.37,94.17%,-74.62%,96.57M,6.45%,-84.20M,-,0.14,84.00%,7.08%,5.40%,1.69B,1.78,-359.00%,-11.98%,11.18,23.10%,13.62,2.27,-0.90%,34.98,11.78%,2.28,13.55,10.00%,-5.10%,24.70 - 33.77,2.15%,0.92,6.30,-20.70%,-2.80%,-8.65%,1.29,2.98%,-,-20.70%,26.10%,24.90%,0.74,6375,-,9.60%,5.50%,62.17,2.39% 2.43%,Yes,3.89,130.90%,-4.70%,1.11,30.64,Yes,3.89,Oct 21 BMO,-,611.75K,2.70,2.84%,6.67%,9.21%"
"1931,1932,TRNO,Terreno Realty Corporation,Real Estate,REIT - Industrial,USA,5.95B,79.45,77.70,-0.19%,""370,326"",-,0.98,1.60%,70.52M,-0.80%,73.10,3.51%,0.00%,69.13M,-4.40%,68.20M,7.94,0.23,97.50%,2.10%,13.51%,210.10M,28.34,36.60%,1.40%,3.57,17.66%,24.82,3.13,3.00%,81.82,38.60%,0.90,86.66,10.00%,4.10%,53.97 - 86.00,-8.90%,1.36,171.57,35.40%,3.30%,-9.65%,0.66,1.75%,-,14.30%,74.30%,43.96%,1.73,26,-,21.70%,38.90%,41.64,1.97% 2.03%,Yes,0.34,-8.70%,32.50%,0.91,77.85,Yes,0.34,-,118.00%,406.26K,2.20,-4.08%,-1.49%,12.58%"
"1932,1933,TROW,""T. Rowe Price Group, Inc."",Financial,Asset Management,USA,39.00B,13.19,174.97,-1.32%,""1,751,015"",S&P 500,13.27,0.80%,226.90M,-8.67%,13.08,5.29%,-2.54%,222.62M,-9.66%,3.04B,1.08,3.11,74.90%,4.21%,-12.41%,7.44B,5.24,14.70%,0.33%,8.75,-11.38%,36.41,4.81,27.60%,208.14,13.59%,15.34,11.41,12.20%,38.20%,151.85 - 224.55,-11.02%,4.32,32.76,16.60%,26.30%,-22.08%,1.21,2.47%,-,8.10%,-,15.23%,5.56,7678,-,22.50%,48.50%,30.86,3.66% 2.68%,Yes,0.00,21.30%,40.90%,1.63,177.31,Yes,0.00,Jan 27 BMO,30.90%,1.07M,3.10,-8.91%,-12.99%,-12.05%"
"1933,1934,TROX,Tronox Holdings plc,Basic Materials,Chemicals,USA,3.84B,15.91,25.22,-0.24%,""824,288"",-,1.58,26.47%,153.76M,4.21%,8.86,22.60%,0.00%,113.13M,13.35%,248.00M,-,0.56,69.00%,1.82%,-0.36%,3.47B,1.11,920.40%,-0.11%,1.73,45.03%,12.68,1.99,3.90%,29.33,72.03%,2.03,12.42,-,13.40%,14.37 - 26.33,4.95%,0.40,7.76,32.00%,23.20%,-4.22%,2.27,1.59%,1.40,12.80%,24.30%,75.50%,0.81,6500,2.70,28.90%,13.20%,61.26,3.53% 3.08%,Yes,1.38,-88.70%,7.10%,0.69,25.28,Yes,1.37,Oct 27 AMC,20.10%,1.19M,2.00,6.30%,6.94%,13.36%"
"1934,1935,TRP,TC Energy Corporation,Energy,Oil & Gas Midstream,Canada,47.80B,33.39,50.02,-1.73%,""2,332,924"",-,1.50,0.10%,979.00M,2.48%,11.75,-0.93%,0.00%,978.44M,10.01%,1.43B,13.95,0.83,60.20%,0.69%,-6.82%,10.29B,4.64,11.00%,5.63%,3.86,5.86%,23.19,2.16,-0.40%,56.69,12.63%,2.50,20.04,2.39%,-1.30%,41.89 - 55.34,7.48%,2.76,-,36.30%,7.30%,-9.61%,0.82,5.52%,0.50,2.70%,69.10%,19.41%,0.89,7283,0.50,1.40%,2.20%,64.37,1.77% 1.69%,Yes,1.89,-17.30%,-2.70%,1.33,50.90,Yes,1.52,Nov 05 BMO,-,1.75M,2.60,5.32%,4.41%,1.48%"
"1935,1936,TRQ,Turquoise Hill Resources Ltd.,Basic Materials,Copper,Canada,3.26B,6.19,16.25,-2.93%,""794,777"",-,2.63,49.50%,201.23M,5.52%,17.20,-60.56%,0.00%,98.99M,8.26%,528.40M,-,0.59,38.50%,2.95%,23.76%,1.87B,1.74,370.00%,-0.21%,2.75,25.97%,49.43,0.33,3.90%,15.42,35.53%,4.24,3.83,-,5.40%,9.75 - 21.89,-1.22%,-,-,5.50%,3.50%,-25.77%,1.94,-,1.60,-8.00%,61.50%,66.67%,0.61,3093,2.00,135.50%,49.30%,55.23,2.86% 3.15%,Yes,0.42,-72.80%,28.20%,0.75,16.74,Yes,0.42,Nov 02 AMC,0.00%,1.06M,3.00,1.40%,11.29%,3.66%"
"1936,1937,TRTN,Triton International Limited,Industrials,Rental & Leasing Services,Bermuda,4.42B,10.51,65.96,0.56%,""328,945"",-,6.27,1.30%,66.92M,6.82%,6.97,5.11%,-7.85%,65.52M,17.16%,422.30M,1.05,2.52,70.20%,1.56%,21.45%,1.58B,2.79,-8.40%,0.01%,2.51,39.95%,33.61,1.96,3.90%,76.25,30.90%,1.78,37.10,10.00%,19.60%,44.76 - 68.34,9.51%,2.60,-,8.90%,6.90%,-3.48%,1.46,3.94%,-,14.50%,91.70%,47.36%,1.77,242,-,25.60%,46.50%,70.04,3.54% 2.81%,Yes,3.66,172.90%,26.60%,0.81,65.59,Yes,3.66,Oct 26 BMO,36.20%,405.66K,1.70,8.88%,9.94%,20.38%"
"1937,1938,TRU,TransUnion,Industrials,Consulting Services,USA,21.63B,44.35,108.49,-2.05%,""747,349"",-,2.45,0.20%,191.60M,-2.58%,26.29,9.36%,-14.94%,191.28M,-4.62%,471.40M,2.72,0.91,-,1.08%,-6.30%,3.01B,7.19,-2.60%,-0.04%,2.32,-3.80%,15.04,7.21,6.40%,134.00,18.87%,3.57,30.38,16.32%,17.30%,83.11 - 125.35,-8.51%,0.38,37.10,119.10%,7.60%,-13.45%,1.31,0.35%,2.10,12.50%,66.50%,30.53%,2.83,8200,2.10,13.80%,23.40%,37.29,2.48% 2.37%,Yes,1.16,10.60%,15.70%,0.84,110.76,Yes,1.13,Oct 26 BMO,13.80%,888.79K,1.90,-5.51%,-5.27%,-3.34%"
"1938,1939,TRUP,""Trupanion, Inc."",Financial,Insurance - Specialty,USA,4.32B,-,100.26,-0.22%,""459,448"",-,-0.81,1.00%,40.28M,-8.04%,-,47.50%,-20.62%,36.59M,-18.53%,-32.00M,-,-0.95,94.60%,7.98%,9.98%,647.30M,6.67,-211.90%,0.05%,7.02,-7.84%,8.24,12.17,-6.10%,143.25,-14.64%,5.15,19.49,-,-9.50%,69.74 - 158.25,-24.06%,-,-,23.50%,-1.40%,-36.64%,1.97,-,1.80,27.90%,15.00%,43.76%,8.68,911,1.80,39.70%,-5.00%,31.36,6.64% 6.12%,Yes,0.00,-134.40%,-4.90%,1.11,100.48,Yes,0.00,Nov 03 AMC,-,415.75K,2.20,-18.08%,-20.30%,-1.05%"
"1939,1940,TRV,""The Travelers Companies, Inc."",Financial,Insurance - Property & Casualty,USA,39.21B,11.45,163.21,0.10%,""1,263,180"",DJIA S&P500,14.26,0.20%,247.70M,-1.82%,12.99,-0.19%,-12.77%,245.33M,3.06%,3.61B,1.34,3.80,84.80%,1.69%,4.86%,34.24B,1.15,6.00%,0.10%,2.99,7.90%,114.95,1.42,3.00%,165.06,13.94%,3.41,47.93,8.55%,12.60%,135.87 - 168.31,4.33%,3.52,5.93,-0.70%,8.50%,-3.03%,0.77,2.16%,-,3.60%,-,20.12%,3.02,30600,-,6.50%,13.90%,60.50,2.03% 1.71%,Yes,0.26,-18.60%,10.50%,0.91,163.05,Yes,0.25,Jan 20 BMO,23.90%,1.39M,2.70,2.69%,4.15%,4.83%"
"1940,1941,TS,Tenaris S.A.,Energy,Oil & Gas Equipment & Services,Luxembourg,13.87B,16.79,23.81,4.94%,""2,550,036"",-,1.42,60.60%,590.27M,6.20%,12.23,39.77%,0.00%,233.00M,16.94%,836.70M,-,0.38,9.20%,2.51%,3.57%,5.59B,2.48,-185.40%,-0.06%,2.55,22.54%,19.93,1.19,5.90%,28.82,44.74%,1.67,14.28,-5.40%,7.30%,14.88 - 25.53,14.14%,0.54,49.62,-44.90%,-5.70%,-6.76%,1.74,2.27%,1.40,-5.70%,26.60%,60.01%,0.56,19028,2.90,73.20%,7.90%,70.33,2.56% 2.20%,Yes,0.06,-,15.00%,1.11,22.69,Yes,0.02,-,39.50%,2.30M,2.20,11.03%,9.89%,10.14%"
"1941,1942,TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,USA,25.59B,28.33,221.97,-3.82%,""855,541"",S&P 500,7.84,0.10%,114.22M,-2.81%,25.41,2.52%,-28.89%,112.88M,-6.33%,911.70M,2.43,1.83,87.90%,2.45%,12.52%,12.29B,2.08,36.90%,0.03%,3.97,22.68%,17.69,12.55,12.20%,231.04,40.95%,9.64,23.02,11.65%,46.90%,139.11 - 239.86,-6.97%,2.08,49.22,16.30%,26.40%,-7.46%,0.91,0.94%,0.60,11.30%,35.40%,59.56%,5.92,20000,1.70,15.80%,9.70%,40.54,2.82% 2.43%,Yes,0.50,20.30%,7.40%,1.23,230.79,Yes,0.50,Jan 27 BMO,24.80%,695.26K,2.30,-3.69%,-2.70%,10.90%"
"1942,1943,TSE,Trinseo PLC,Basic Materials,Specialty Chemicals,USA,2.22B,6.55,57.20,1.98%,""341,895"",-,8.73,0.20%,38.80M,0.09%,6.83,-20.18%,-27.57%,37.80M,10.83%,344.90M,1.10,1.77,95.80%,2.68%,4.11%,4.39B,0.50,-90.90%,-0.03%,3.08,14.17%,23.76,2.41,9.80%,67.75,4.32%,5.35,10.68,5.95%,50.70%,44.20 - 76.49,9.04%,1.28,8.69,-40.40%,3.00%,-25.22%,1.46,2.24%,1.40,-5.20%,16.60%,29.41%,2.05,2600,2.00,68.80%,11.90%,60.50,3.72% 3.62%,Yes,2.66,-27.00%,8.70%,1.04,56.09,Yes,2.50,Nov 05 AMC,5.70%,329.07K,2.40,6.55%,7.07%,1.02%"
"1943,1944,TSEM,Tower Semiconductor Ltd.,Technology,Semiconductors,Israel,4.44B,34.04,40.20,1.59%,""471,623"",-,1.18,19.60%,108.35M,2.68%,18.65,41.28%,0.00%,106.99M,4.66%,129.30M,2.27,0.45,59.30%,0.85%,33.07%,1.44B,3.08,-9.50%,-0.38%,2.10,53.61%,14.39,2.79,6.10%,46.25,41.30%,6.50,6.18,15.00%,8.60%,24.81 - 41.31,1.31%,-,96.73,31.30%,4.70%,-2.69%,1.29,-,3.00,5.70%,20.70%,62.03%,1.34,5511,3.80,24.70%,10.00%,59.07,3.91% 3.25%,Yes,0.20,154.10%,9.00%,1.09,39.57,Yes,0.14,Nov 08 BMO,0.00%,434.65K,-,3.13%,7.14%,29.83%"
"1944,1945,TSLA,""Tesla, Inc."",Consumer Cyclical,Auto Manufacturers,USA,1054.08B,340.56,1049.61,1.75%,""24,174,844"",S&P 500,3.08,0.10%,1.00B,2.21%,118.96,39.67%,-94.14%,804.08M,7.54%,3.47B,4.30,2.09,42.50%,2.79%,24.50%,46.85B,22.50,165.00%,0.04%,0.80,62.42%,27.11,38.72,6.40%,921.24,27.05%,16.03,65.49,79.25%,14.30%,539.49 - 1243.49,-0.68%,-,106.58,19.70%,5.00%,-15.59%,1.98,-,1.10,50.80%,23.10%,94.56%,60.60,70757,1.40,56.80%,9.60%,49.36,5.61% 5.63%,Yes,0.30,430.70%,7.40%,0.87,1031.56,Yes,0.24,Oct 20 AMC,0.00%,27.93M,2.60,0.16%,-1.65%,30.87%"
"1945,1946,TSM,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,Taiwan,688.91B,35.21,140.66,1.06%,""27,970,204"",-,4.00,-,5.19B,13.89%,28.50,20.13%,-,4.86B,16.83%,20.72B,2.23,1.12,17.30%,0.17%,22.46%,54.61B,12.61,50.00%,0.17%,0.87,21.94%,14.47,9.72,18.90%,143.90,12.32%,7.31,19.25,15.80%,29.20%,107.58 - 145.00,16.91%,1.93,459.49,11.10%,22.50%,-2.99%,0.89,1.37%,1.80,9.70%,51.90%,30.75%,4.55,52045,2.10,16.30%,41.30%,69.91,3.50% 2.78%,Yes,0.29,13.80%,37.90%,2.87,139.19,Yes,0.23,Jan 13 BMO,-,9.75M,2.00,13.39%,15.90%,19.41%"
"1946,1947,TSN,""Tyson Foods, Inc."",Consumer Defensive,Farm Products,USA,33.98B,11.17,93.76,0.59%,""2,058,240"",S&P 500,8.39,1.20%,363.00M,3.02%,12.30,4.73%,-4.36%,285.00M,9.14%,3.05B,1.49,1.86,85.40%,1.53%,17.67%,47.05B,0.72,48.00%,-0.01%,2.36,32.21%,48.82,1.92,8.60%,91.17,44.80%,6.92,13.55,7.50%,18.50%,62.59 - 93.27,7.57%,1.84,17.03,13.00%,12.60%,0.53%,0.82,1.96%,0.90,5.00%,14.60%,49.80%,1.50,137000,1.60,11.80%,9.30%,81.12,1.91% 1.49%,Yes,0.53,121.00%,6.50%,1.11,93.21,Yes,0.47,Nov 15 BMO,21.20%,1.85M,2.20,6.59%,10.65%,18.71%"
"1947,1948,TSP,TuSimple Holdings Inc.,Industrials,Trucking,USA,5.40B,-,24.62,-3.56%,""2,353,938"",-,-5.11,8.10%,212.80M,-11.47%,-,39.90%,-1.87%,141.48M,-25.82%,-,-,-0.50,36.00%,5.41%,-36.22%,4.95M,1091.98,-37.10%,-0.07%,4.56,-45.57%,6.63,3.71,-,56.52,-,6.43,3.83,4.40%,-,24.17 - 79.84,-31.32%,-,-,-,43.90%,-69.16%,-,-,31.00,-,-,1.86%,2.84,1000,31.00,205.70%,-,31.47,9.97% 9.64%,Yes,0.00,-,-,1.40,25.53,Yes,0.00,Nov 03 AMC,-,1.68M,2.00,-23.48%,-31.39%,-38.68%"
"1948,1949,TT,Trane Technologies plc,Industrials,Specialty Industrial Machinery,Ireland,44.06B,32.07,180.00,-4.26%,""2,386,721"",S&P 500,5.61,0.20%,238.20M,-4.90%,25.71,15.70%,-31.65%,236.53M,-10.79%,1.36B,1.49,1.31,85.40%,0.63%,3.45%,13.75B,3.21,-14.20%,0.99%,1.25,-5.09%,27.18,6.62,7.40%,203.84,20.39%,11.19,16.09,21.59%,21.10%,137.98 - 207.06,-10.90%,2.36,41.55,9.30%,10.60%,-13.07%,1.02,1.31%,1.30,-1.30%,31.90%,30.45%,4.76,35000,1.60,6.40%,14.40%,33.13,3.28% 2.27%,Yes,0.75,4.00%,9.80%,2.00,188.00,Yes,0.69,Jan 31 BMO,40.80%,1.19M,3.00,-8.09%,-7.30%,-3.51%"
"1949,1950,TTC,The Toro Company,Industrials,Tools & Accessories,USA,10.40B,26.14,98.62,-0.43%,""655,657"",-,3.77,0.30%,106.36M,1.15%,21.47,15.89%,-1.59%,104.08M,0.60%,409.90M,3.00,0.64,85.80%,1.18%,1.25%,3.96B,2.63,24.50%,0.01%,2.97,-10.35%,10.82,9.11,13.90%,102.50,1.28%,3.85,25.65,8.70%,34.20%,92.62 - 118.13,-1.29%,1.20,25.01,12.90%,23.30%,-16.52%,0.75,1.22%,0.80,10.60%,33.80%,6.48%,2.34,9520,1.60,14.20%,13.10%,47.82,2.42% 2.33%,Yes,0.60,-15.60%,10.40%,1.58,99.05,Yes,0.60,Dec 15 BMO,27.50%,414.01K,3.10,-0.03%,-1.77%,-6.85%"
"1950,1951,TTD,""The Trade Desk, Inc."",Technology,Software - Application,USA,35.35B,133.34,75.47,-0.38%,""4,735,576"",-,0.57,0.40%,478.10M,-4.40%,82.48,15.53%,-18.19%,433.32M,-17.46%,281.60M,4.76,0.27,67.70%,2.22%,-3.81%,1.12B,31.54,118.30%,-0.02%,1.86,6.39%,2.72,27.75,10.10%,95.50,-3.90%,1.70,44.26,28.00%,24.50%,46.71 - 114.09,-17.65%,-,109.64,78.80%,23.90%,-33.85%,2.31,-,1.80,49.00%,81.60%,61.57%,5.53,1545,1.80,39.30%,22.90%,35.92,8.19% 6.21%,Yes,0.00,42.00%,25.10%,0.92,75.76,Yes,0.00,Nov 08 BMO,0.00%,5.17M,2.20,-13.95%,-18.45%,-1.44%"
"1951,1952,TTE,TotalEnergies SE,Energy,Oil & Gas Integrated,France,147.91B,14.10,57.10,2.85%,""1,936,818"",-,4.05,8.30%,2.65B,7.80%,8.22,13.12%,0.00%,2.47B,13.99%,10.73B,0.37,2.12,5.90%,0.15%,10.72%,161.68B,0.91,-169.60%,0.11%,1.81,38.26%,41.58,1.37,3.90%,62.38,29.10%,12.69,4.50,38.00%,10.00%,40.33 - 56.21,15.45%,3.06,32.61,-27.20%,-3.30%,1.58%,0.94,5.36%,1.00,-3.60%,35.20%,41.58%,1.03,105476,1.20,80.30%,10.70%,77.10,1.49% 1.42%,Yes,0.61,2199.50%,6.60%,0.97,55.52,Yes,0.46,-,76.70%,2.00M,2.40,10.68%,14.20%,20.88%"
"1952,1953,TTEC,""TTEC Holdings, Inc."",Technology,Information Technology Services,USA,4.14B,25.52,84.43,-3.45%,""182,123"",-,3.31,14.00%,46.98M,-2.12%,17.32,6.72%,-2.37%,18.66M,-2.54%,156.60M,1.66,1.03,37.40%,3.49%,-8.72%,2.23B,1.86,53.00%,-0.07%,4.94,-15.43%,10.41,8.11,8.80%,114.14,14.43%,-,-,15.40%,32.70%,73.18 - 113.37,-6.76%,0.94,60.32,14.90%,19.50%,-25.53%,0.86,1.11%,1.50,8.70%,27.60%,15.37%,3.39,62300,1.50,14.90%,10.20%,42.00,4.02% 3.88%,Yes,1.66,-32.90%,7.00%,1.38,87.45,Yes,1.65,Nov 09 AMC,24.80%,131.99K,2.00,-5.63%,-5.17%,-14.17%"
"1953,1954,TTEK,""Tetra Tech, Inc."",Industrials,Engineering & Construction,USA,8.13B,34.70,147.82,-2.76%,""291,365"",-,4.26,1.00%,54.03M,-3.34%,32.50,9.99%,-19.45%,53.40M,-12.05%,232.80M,7.37,1.03,94.40%,1.43%,-8.80%,2.55B,3.18,34.80%,0.24%,2.83,21.68%,22.84,6.47,9.40%,196.00,11.55%,3.03,48.78,4.71%,19.90%,116.01 - 192.91,-12.94%,0.80,31.77,24.50%,16.90%,-23.37%,0.83,0.54%,1.30,5.80%,19.50%,27.42%,5.57,21000,1.30,20.20%,10.90%,28.02,3.06% 3.16%,Yes,0.17,85.80%,9.10%,1.08,152.01,Yes,0.16,Nov 17 AMC,17.20%,270.84K,2.30,-9.08%,-14.96%,1.40%"
"1954,1955,TTGT,""TechTarget, Inc."",Communication Services,Internet Content & Information,USA,2.58B,132.19,85.00,-0.46%,""161,905"",-,0.64,1.10%,28.47M,0.89%,32.87,16.91%,-56.89%,25.97M,-7.22%,20.20M,3.40,0.65,-,6.58%,-2.35%,232.40M,11.12,-0.10%,0.02%,7.47,19.60%,7.32,11.61,4.20%,110.78,24.02%,3.44,24.72,38.83%,10.30%,63.76 - 111.44,-11.14%,-,39.62,23.40%,4.90%,-23.73%,0.89,-,2.50,5.80%,73.10%,33.31%,4.70,940,2.50,92.80%,12.10%,39.14,5.30% 4.90%,Yes,0.00,29.90%,8.70%,0.71,85.39,Yes,0.94,Nov 03 AMC,0.00%,228.80K,2.10,-7.49%,-11.66%,3.49%"
